104,51,Not Gen and Not Detected
104,54,Not Detected
104,59,Not Detected
104,71,Detected Good
104,72,Not Detected
104,76,Not Detected
104,81,Not Detected
104,82,Not Detected
104,88,Not Detected
104,89,False Positive
104,90,Not Gen and Not Detected
104,93,Not Gen and Not Detected
104,99,Not Detected
104,102,Not Detected
104,104,Not Detected
104,110,Not Detected
104,111,Not Gen and Not Detected
104,122,Not Detected
104,131,Not Detected
104,142,Not Detected
104,143,Not Detected
104,146,Not Gen and Not Detected
104,147,Not Gen and Not Detected
104,154,Not Detected
104,161,Not Gen and Not Detected
104,167,Not Detected
104,182,Not Gen and Not Detected
104,195,Not Detected
104,196,Not Detected
104,199,Not Detected
104,200,Not Detected
104,202,Not Detected
104,208,Not Detected
104,224,Not Detected
104,237,Not Gen and Not Detected
104,242,Not Detected
104,246,Not Detected
104,249,Not Detected
104,254,Not Detected
104,256,Not Detected
104,259,False Positive
104,278,Detected Good
104,280,Not Detected
104,287,Not Detected
104,292,Not Gen and Not Detected
104,298,Not Detected
104,307,Not Detected
104,312,False Positive
104,314,Not Gen and Not Detected
104,316,Not Detected
104,317,Not Detected
104,325,Not Detected
104,327,Not Detected
104,330,Not Gen and Not Detected
104,332,Not Detected
104,333,Not Detected
104,335,Not Detected
104,343,False Positive
104,347,Not Gen and Not Detected
104,350,Not Detected
104,353,Not Detected
104,355,Not Detected
104,356,Not Detected
104,361,Not Gen and Not Detected
104,363,Not Gen and Not Detected
104,372,Not Detected
104,376,Not Detected
104,389,Not Detected
104,408,Detected Good
104,409,Not Detected
104,411,Not Detected
104,414,Not Gen and Not Detected
104,419,Not Detected
104,422,Not Detected
104,423,Not Gen and Not Detected
104,432,Not Detected
104,435,Not Gen and Not Detected
104,441,Not Gen and Not Detected
104,453,Not Gen and Not Detected
104,460,Not Detected
104,462,Not Detected
104,465,Detected Good
104,467,Not Detected
104,470,Not Detected
104,473,Not Gen and Not Detected
104,487,Not Detected
104,489,Detected Good
104,493,Not Detected
104,497,Not Gen and Not Detected
104,498,Not Gen and Not Detected
104,499,Not Detected
104,507,Not Detected
104,524,Not Gen and Not Detected
104,525,Not Detected
104,529,Not Detected
104,535,Not Detected
104,539,Not Gen and Not Detected
104,541,Detected Good
104,569,Not Detected
104,572,Not Detected
104,574,Not Detected
104,583,Not Detected
104,591,Not Detected
104,599,Not Detected
104,603,Not Detected
104,609,Not Detected
104,610,Not Detected
104,614,Not Gen and Not Detected
104,625,Not Gen and Not Detected
104,626,Not Detected
104,637,Not Gen and Not Detected
104,638,Not Detected
104,640,Not Detected
104,641,Not Detected
104,656,Not Gen and Not Detected
104,659,Not Detected
104,672,Not Detected
104,674,Not Detected
104,680,Not Detected
104,682,Not Detected
104,686,Not Detected
104,687,Not Detected
104,688,Not Detected
105,5,Not Detected
105,12,Not Detected
105,13,Not Detected
105,14,Not Gen and Not Detected
105,26,Detected Good
105,27,Detected Good
105,30,Not Detected
